DATE,TWEET
2020-03-27 14:35:32+00:00,"Hi there . Can you please DM me with some details, and I will see what I can do to assist you? ^Alison https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-27 14:40:51+00:00,"Hi there, We are currently reviewing Payment Holiday options for customers who are up to date with their credit card / personal loan repayments. To discuss your financial situation please call 0345 850 0622. Good luck in having this looked into. ^Laura"
2020-03-27 14:43:07+00:00,"Hi Fiona, no at the moment there is no option available , but we are currently reviewing Payment Holiday options for customers who are up to date with their credit card / personal loan repayments . Please check http://grp.hsbc/60101vcdG for any updates.^Laura"
2020-03-27 14:45:00+00:00,"The line should be open Andy, not sure why it's saying that I'm afraid. Check here if this helps answers any of your questions http://grp.hsbc/60101vc5q ^Dani"
2020-03-27 14:54:45+00:00,"Hey John. A payment holiday and deferments work similarly. Usually, payment holiday are found within terms and conditions. Deferments go through a separate application on a case-by-case basis. ^Yuriy"
2020-03-27 14:55:02+00:00,"They don't need to worry, Emma. All they have to do is call us on 03457 404 404, wait to be transferred to an agent, and they will be able to ask them additional security questions to be able to assist them over the phone. ^RIT"
2020-03-27 14:57:37+00:00,"To check out how we're trying to help, other than mortgage payment holidays on http://grp.hsbc/60181vcQK, please have a look at all our options on http://grp.hsbc/60191vcQz. If you're calling, the best time to reach the team might be early in the morning when they open. ^Yuriy"
2020-03-27 14:57:56+00:00,"You are right, we are really busy. Have you tried our Live chat? They will be able to help you without the need of you staying on the phone. ^RIT"
2020-03-27 15:01:40+00:00,"Hi Pris, I'm sorry we've not been back to you. If you've still not manged to reach us please send us a direct message on the link below and tell us what you're looking to discuss. We'll try our best to help or guide you in the right direction. ^Dani"
2020-03-27 15:08:34+00:00,"Hey Bethan. Trying to shop on most websites would usually bring up the Verified By Visa screen, and a one time passcode would be sent to you via text or email. Would you like to share your full name, post code and the email you've received via DM please? Thanks! ^Yuriy"
2020-03-27 15:17:42+00:00,"Hello Ryan. You can follow this vid: http://grp.hsbc/60191vYzv it shows you how to do it. Also, when searching for the company type in HSBC and match the beneficiary with the first 6 digits of your credit card. ^Shaun"
2020-03-27 15:22:27+00:00,"Hi there, I can appreciate the inconvenience caused but in order to help you regain access to the online banking you must call us on 0044 1226 261 226. I hope this will be sorted soon for you.^Laura https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-27 15:23:34+00:00,"Protect yourself and those closest to you from the latest Coronavirus scams. Please remain vigilant and help us tackle fraud by sharing with your friends and family. Together we are stronger. For more information about Coronavirus scams, please visit http://grp.hsbc/Covid-19Scams."
2020-03-27 15:40:16+00:00,I appreciate your concern. My colleagues are definitely working hard on getting back to all the customers in need due to the unforeseen situation. We appreciate your patience.^Laura
2020-03-27 15:45:05+00:00,"Hi Rich, It doesn't look familiar but if you can DM me your full name and postcode I can surely have a look into it for you ^Sam"
2020-03-27 15:47:58+00:00,"We've escalated this and your voice helps out. I cannot promise this will be implemented overnight, but more feedback we have, the better. ^Mill"
2020-03-27 15:55:52+00:00,"Hi Thanks for getting back to me. Firstly appreciate the work you are doing in this difficult time for country and the people, Our line are open between 08:00AM -08:00PM. ^Thanoj"
2020-03-27 15:56:45+00:00,"Hello Mike, I am sorry to hear this, If you would like this matter escalating please could you provide your full name and postcode, via the link below. ^Saffron https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-27 16:02:32+00:00,"Hi Sian, yes you can definitely apply for a new mortgage. There might be a delay in the processing considering the difficult situation affecting everyone. good luck.^Laura"
2020-03-27 16:08:55+00:00,"Hello Richard, sorry for the late response. Can I ask that you come into DM with your full name and postcode so that we can discuss this further. ^Tijianne https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-27 16:21:01+00:00,Hi Ella. Let me have a look into this for you. Could you DM us with your full name and postcode? ^Jo
2020-03-27 16:22:25+00:00,"Hi There, We appreciate where you come form, but most of our branches are still open, but on reduced hours because of the CO-19. The new opening hours are 10:00 – 14:00 from Monday to Friday and all branches are closed at the weekend until further notice."
2020-03-27 16:22:44+00:00,Did you manage to get your matter resolve? ^ Thanoj
2020-03-27 16:26:06+00:00,"Hi Kerry. Sorry about the long hold times, with the current situation, they're pretty flooded. Is there something I can help you with? ^Shaun"
2020-03-27 16:33:55+00:00,"Hi Emma - if code was sent via letter, this means your partner's SMS or Email held has issues, hence it cannot be used. Has he managed to get ANY codes via SMS/Email? If yes, he can call us on 03456 002 290, teams will reset the process, and help him get back on. ^Mill"
2020-03-27 16:37:57+00:00,"Hi Philip, we are sorry for the long wait time as you may be aware we are having extremely high call volumes therefore we really appreciate your patience and understanding ^Sam"
2020-03-27 16:38:30+00:00,"Hi There, Thanks for getting in touch, What do you need help with?"
2020-03-27 16:40:29+00:00,"Hi Mark. Unfortunately, over this service there is no way for us to arrange a call back, I do apologise. You can call our COVID-19 Support Line directly on 08000 121 614 (open from 09:00 – 17:00 Mon to Fri), who can certainly look in to assisting you further with this. ^Shaun"
2020-03-27 16:43:20+00:00,"Hi There, Thanks for getting in touch, Cancelling your card will not affect any of your direct debits, But if you have any continuous authority payments such as product or service subscriptions you need to let the companies know. ^Thanoj"
2020-03-27 16:48:43+00:00,"Hi Thomas. This isn't a genuine text from us, thanks for sharing. Please forward the picture to phishing@hsbc.com. ^Jo"
2020-03-27 16:56:08+00:00,"Hey there. I know it's really difficult to reach us through all channels at the moment, with the amount of queries we're receiving. Sorry for all the waiting. Is there any way I can help you here at all? ^Yuriy"
2020-03-27 16:57:46+00:00,Hi there . Oh I'm sorry to hear that! Can you log into your mobile banking on the app? If so then go on and send us a secure message through that and the agent will be able to assist you. We are limited to what we can do on this platform for security reasons. ^Alison
2020-03-27 17:00:51+00:00,"Hi Joan, no this is true to try to help customers through this difficult time. We know how hard it is just now! You can see more information about it here: http://grp.hsbc/60111vmVz. ^Alison"
2020-03-27 17:10:29+00:00,"Let's start by clicking on the link below to start DM. Can you then share your full name and post code, and beneficiary name and amount, so I can check? Thanks. ^Ank. https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-27 17:16:32+00:00,"Hi Boink, to set up a telephone banking security number you will need to visit a branch or call Telephone Banking 03457 404 404, once you set it up you'll be able to register for online banking. ^Claude https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-27 17:19:09+00:00,"Hi Kay, nothing to worry you can check out this link for help on that - http://grp.hsbc/60151vmsd We are having extremely high call volumes there can be a long wait time. I'm sure you will manage to do it by checking out the link ^Sam"
2020-03-27 17:20:45+00:00,"I am really sorry about this. There are various reasons on why a card gets cancelled. If you wish to DM me via the link below, I can check it for you. ^Shaun https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-27 17:29:23+00:00,"Hey Ben, did you open your account at branch or online? Please provide me with your full name and postcode through the below link, and I'll get you an address :) ^Tijianne https://twitter.com/messages/compose?recipient_id=2922732233"
2020-03-27 17:30:20+00:00,"Hey Robert, please provide me with your full name and postcode in DM so that I can check this for you. ^Tijianne https://twitter.com/messages/compose?recipient_id=2922732233"
